fromNode	toNode	weight	direction	fromAltName	toAltName
SLC25A47	P3H2	0.0911157684242383	undirected	SLC25A47	P3H2
SLC25A47	MAN1C1	0.0737313911687452	undirected	SLC25A47	MAN1C1
SLC25A47	ITLN1	0.0894474033698876	undirected	SLC25A47	ITLN1
SLC25A47	CCT3	0.0795112447801099	undirected	SLC25A47	CCT3
SLC25A47	ADAR	0.0851614163280609	undirected	SLC25A47	ADAR
SLC25A47	FAM149A	0.070806293318319	undirected	SLC25A47	FAM149A
SLC25A47	TGIF1	0.100072991041714	undirected	SLC25A47	TGIF1
SLC25A47	KLHL12	0.0760132386722987	undirected	SLC25A47	KLHL12
SLC25A47	GLMP	0.0741341500619259	undirected	SLC25A47	GLMP
SLC25A47	LRCOL1	0.0913845706766403	undirected	SLC25A47	LRCOL1
SLC25A47	GBA	0.0747981108655932	undirected	SLC25A47	GBA
SLC25A47	SAMD5	0.0726911165716144	undirected	SLC25A47	SAMD5
SLC25A47	NSUN6	0.0710463587651695	undirected	SLC25A47	NSUN6
SLC25A47	MRPS21	0.0822861580522334	undirected	SLC25A47	MRPS21
SLC25A47	NAXE	0.0696423512660151	undirected	SLC25A47	NAXE
SLC25A47	PSMD4	0.0790044640801954	undirected	SLC25A47	PSMD4
SLC25A47	FABP1	0.0858449822999333	undirected	SLC25A47	FABP1
SLC25A47	ACADVL	0.0695139639257771	undirected	SLC25A47	ACADVL
SLC25A47	CYGB	0.0834530959845987	undirected	SLC25A47	CYGB
SLC25A47	RSPO3	0.106820377923129	undirected	SLC25A47	RSPO3
SLC25A47	CD4	0.0763877009541884	undirected	SLC25A47	CD4
SLC25A47	IRAK1	0.0779988339905037	undirected	SLC25A47	IRAK1
CLIC6	CLEC4G	0.080040738200681	undirected	CLIC6	CLEC4G
CLIC6	ECM1	0.0766988344007991	undirected	CLIC6	ECM1
CLIC6	C1QTNF1	0.0703040432949828	undirected	CLIC6	C1QTNF1
CLIC6	CRHBP	0.0701801296846009	undirected	CLIC6	CRHBP
CLIC6	P3H2	0.0700687292760123	undirected	CLIC6	P3H2
CLIC6	RSPO3	0.0726636035191618	undirected	CLIC6	RSPO3
PHGDH	CLEC4G	0.0732709571611645	undirected	PHGDH	CLEC4G
ENO3	CLEC4G	0.0902473972824033	undirected	ENO3	CLEC4G
ENO3	ECM1	0.0864334369340229	undirected	ENO3	ECM1
ENO3	CRHBP	0.0705215362522413	undirected	ENO3	CRHBP
ENO3	DBH	0.0708384903835603	undirected	ENO3	DBH
ENO3	KDM8	0.0880910802441284	undirected	ENO3	KDM8
ENO3	GNAO1	0.0704804282291726	undirected	ENO3	GNAO1
ENO3	PAMR1	0.0696882421979307	undirected	ENO3	PAMR1
ENO3	SSR2	0.0816749773368575	undirected	ENO3	SSR2
ENO3	ILF2	0.0952458391772586	undirected	ENO3	ILF2
ENO3	ADRA1A	0.0757631458634655	undirected	ENO3	ADRA1A
ENO3	CCT3	0.0778613064028312	undirected	ENO3	CCT3
ENO3	TGIF1	0.0908321074896906	undirected	ENO3	TGIF1
ENO3	RSPO3	0.080687393417803	undirected	ENO3	RSPO3
CD14	CLEC4G	0.0881561675696328	undirected	CD14	CLEC4G
CD14	ECM1	0.070229232725259	undirected	CD14	ECM1
CD14	CRHBP	0.077877556978405	undirected	CD14	CRHBP
CD14	RSPO3	0.0722013025146918	undirected	CD14	RSPO3
CYFIP2	CLEC4G	0.101922366490807	undirected	CYFIP2	CLEC4G
CYFIP2	ECM1	0.0952569650407633	undirected	CYFIP2	ECM1
CYFIP2	CRHBP	0.0828860666634469	undirected	CYFIP2	CRHBP
CYFIP2	KDM8	0.0690778660187066	undirected	CYFIP2	KDM8
CYFIP2	PAMR1	0.0804382674370639	undirected	CYFIP2	PAMR1
CYFIP2	STAB2	0.0719566637701012	undirected	CYFIP2	STAB2
CYFIP2	ILF2	0.0777783546943311	undirected	CYFIP2	ILF2
CYFIP2	P3H2	0.0796829674047162	undirected	CYFIP2	P3H2
CYFIP2	RSPO3	0.0933042216864311	undirected	CYFIP2	RSPO3
ADIRF	FCN2	0.0799333583030871	undirected	ADIRF	FCN2
ADIRF	CLEC4G	0.1147094523986	undirected	ADIRF	CLEC4G
ADIRF	ECM1	0.108615193758886	undirected	ADIRF	ECM1
ADIRF	C1QTNF1	0.0721401783820815	undirected	ADIRF	C1QTNF1
ADIRF	PTH1R	0.0819158184529229	undirected	ADIRF	PTH1R
ADIRF	CRHBP	0.0944071545399654	undirected	ADIRF	CRHBP
ADIRF	DBH	0.0823778774025425	undirected	ADIRF	DBH
ADIRF	ATOH8	0.07641169771102	undirected	ADIRF	ATOH8
ADIRF	KDM8	0.078371701571772	undirected	ADIRF	KDM8
ADIRF	PAMR1	0.0945945910947547	undirected	ADIRF	PAMR1
ADIRF	STAB2	0.0803209962868956	undirected	ADIRF	STAB2
ADIRF	OIT3	0.0767781142773283	undirected	ADIRF	OIT3
ADIRF	ILF2	0.090615643813258	undirected	ADIRF	ILF2
ADIRF	ADRA1A	0.0732520581065604	undirected	ADIRF	ADRA1A
ADIRF	COLEC10	0.0756658715229099	undirected	ADIRF	COLEC10
ADIRF	P3H2	0.0914570494324869	undirected	ADIRF	P3H2
ADIRF	TGIF1	0.0800788223484513	undirected	ADIRF	TGIF1
ADIRF	RSPO3	0.10648326653659	undirected	ADIRF	RSPO3
ADGRG7	CLEC4G	0.0937905343406865	undirected	ADGRG7	CLEC4G
ADGRG7	ECM1	0.0868525149815107	undirected	ADGRG7	ECM1
ADGRG7	CRHBP	0.0730598400657171	undirected	ADGRG7	CRHBP
ADGRG7	DBH	0.07367346601071	undirected	ADGRG7	DBH
ADGRG7	KDM8	0.0860099533834762	undirected	ADGRG7	KDM8
ADGRG7	PAMR1	0.0695316989819184	undirected	ADGRG7	PAMR1
ADGRG7	SSR2	0.0813782363472692	undirected	ADGRG7	SSR2
ADGRG7	ILF2	0.100690794809542	undirected	ADGRG7	ILF2
ADGRG7	ADRA1A	0.0755735499862046	undirected	ADGRG7	ADRA1A
ADGRG7	P3H2	0.0714210994949842	undirected	ADGRG7	P3H2
ADGRG7	CCT3	0.0772050641656549	undirected	ADGRG7	CCT3
ADGRG7	TGIF1	0.0953392680878243	undirected	ADGRG7	TGIF1
ADGRG7	RSPO3	0.0847317818163376	undirected	ADGRG7	RSPO3
KMO	CLEC4G	0.0811881801949101	undirected	KMO	CLEC4G
KMO	ECM1	0.073948213143427	undirected	KMO	ECM1
KMO	DBH	0.0724855217871599	undirected	KMO	DBH
KMO	KDM8	0.0761153031686329	undirected	KMO	KDM8
KMO	ILF2	0.0742175461606799	undirected	KMO	ILF2
KMO	TGIF1	0.0797155438382079	undirected	KMO	TGIF1
KMO	RSPO3	0.0710479970846399	undirected	KMO	RSPO3
FCN2	CLEC4G	0.151756680211431	undirected	FCN2	CLEC4G
FCN2	CDHR2	0.0909182385382581	undirected	FCN2	CDHR2
FCN2	C8orf4	0.0857699840548621	undirected	FCN2	C8orf4
FCN2	ECM1	0.129844773151263	undirected	FCN2	ECM1
FCN2	PROZ	0.0706330493940314	undirected	FCN2	PROZ
FCN2	C1QTNF1	0.0900786578705025	undirected	FCN2	C1QTNF1
FCN2	IGFBP3	0.084057637026298	undirected	FCN2	IGFBP3
FCN2	VIPR1	0.0937569673576376	undirected	FCN2	VIPR1
FCN2	STEAP3	0.0804669012107086	undirected	FCN2	STEAP3
FCN2	PTH1R	0.0929676428279657	undirected	FCN2	PTH1R
FCN2	CRHBP	0.124942966958351	undirected	FCN2	CRHBP
FCN2	DBH	0.101916459618274	undirected	FCN2	DBH
FCN2	CYP4V2	0.0711050403470488	undirected	FCN2	CYP4V2
FCN2	ATOH8	0.0900783504906854	undirected	FCN2	ATOH8
FCN2	ZGPAT	0.0720099135382565	undirected	FCN2	ZGPAT
FCN2	PYROXD2	0.0862581450823166	undirected	FCN2	PYROXD2
FCN2	PRSS8	0.0817511758614905	undirected	FCN2	PRSS8
FCN2	LYVE1	0.103786053982408	undirected	FCN2	LYVE1
FCN2	CAP2	0.0721046326116103	undirected	FCN2	CAP2
FCN2	ASS1	0.0710962081456759	undirected	FCN2	ASS1
FCN2	KDM8	0.100705725114938	undirected	FCN2	KDM8
FCN2	MARCO	0.115933126282489	undirected	FCN2	MARCO
FCN2	GNAO1	0.0856459984005404	undirected	FCN2	GNAO1
FCN2	MYOM2	0.0868833893757444	undirected	FCN2	MYOM2
FCN2	CYP39A1	0.0926801512364878	undirected	FCN2	CYP39A1
FCN2	RNF125	0.0857708502496575	undirected	FCN2	RNF125
FCN2	SLC19A3	0.0822558976923916	undirected	FCN2	SLC19A3
FCN2	NOCT	0.0757150644153682	undirected	FCN2	NOCT
FCN2	DTX1	0.0759777394326082	undirected	FCN2	DTX1
FCN2	CDA	0.0710844175766246	undirected	FCN2	CDA
FCN2	COMT	0.0779897279679103	undirected	FCN2	COMT
FCN2	SULT1A1	0.0747547849676091	undirected	FCN2	SULT1A1
FCN2	TMEM27	0.0923238697733178	undirected	FCN2	TMEM27
FCN2	PAMR1	0.112546080876609	undirected	FCN2	PAMR1
FCN2	SLC38A2	0.077752759622899	undirected	FCN2	SLC38A2
FCN2	SULF2	0.0771092270558049	undirected	FCN2	SULF2
FCN2	STAB2	0.104709681534082	undirected	FCN2	STAB2
FCN2	GAS6	0.0711636981433443	undirected	FCN2	GAS6
FCN2	SPRY2	0.0774606926232017	undirected	FCN2	SPRY2
FCN2	PLAC8	0.0787354382504259	undirected	FCN2	PLAC8
FCN2	KCNN2	0.0992319395381308	undirected	FCN2	KCNN2
FCN2	SSR2	0.0863796523083121	undirected	FCN2	SSR2
FCN2	IGFBP4	0.0697074537505201	undirected	FCN2	IGFBP4
FCN2	TRIB1	0.0702523185419373	undirected	FCN2	TRIB1
FCN2	AKR1C3	0.0846227136586684	undirected	FCN2	AKR1C3
FCN2	CISH	0.0749044360838703	undirected	FCN2	CISH
FCN2	ADCYAP1R1	0.0714361966096017	undirected	FCN2	ADCYAP1R1
FCN2	ARHGAP10	0.090218801600053	undirected	FCN2	ARHGAP10
FCN2	CNDP1	0.0891361048838725	undirected	FCN2	CNDP1
FCN2	OIT3	0.119459341671044	undirected	FCN2	OIT3
FCN2	GPAA1	0.0756505063335722	undirected	FCN2	GPAA1
FCN2	C1RL	0.0786431044086131	undirected	FCN2	C1RL
FCN2	MASP1	0.0838625656340744	undirected	FCN2	MASP1
FCN2	STAB1	0.0806462833832068	undirected	FCN2	STAB1
FCN2	CD1D	0.0749054615453054	undirected	FCN2	CD1D
FCN2	PLVAP	0.080732610239653	undirected	FCN2	PLVAP
FCN2	ANGPTL6	0.0923185285597286	undirected	FCN2	ANGPTL6
FCN2	AVPI1	0.0731292402416296	undirected	FCN2	AVPI1
FCN2	SLC50A1	0.0731088859042194	undirected	FCN2	SLC50A1
FCN2	C2CD4B	0.0691143782716145	undirected	FCN2	C2CD4B
FCN2	LAGE3	0.0761084105696525	undirected	FCN2	LAGE3
FCN2	RFX5	0.071169432497685	undirected	FCN2	RFX5
FCN2	ILF2	0.118313451987489	undirected	FCN2	ILF2
FCN2	ADRA1A	0.0904670234442814	undirected	FCN2	ADRA1A
FCN2	FAM189B	0.0913910159298219	undirected	FCN2	FAM189B
FCN2	TMIGD3	0.0829252121787075	undirected	FCN2	TMIGD3
FCN2	COLEC10	0.100743115922314	undirected	FCN2	COLEC10
FCN2	FEZ1	0.086222779362572	undirected	FCN2	FEZ1
FCN2	CBX3	0.0772920981279951	undirected	FCN2	CBX3
FCN2	CCDC25	0.0708301654885652	undirected	FCN2	CCDC25
FCN2	LILRA5	0.0814447285844847	undirected	FCN2	LILRA5
FCN2	LILRB5	0.0912420809293354	undirected	FCN2	LILRB5
FCN2	P3H2	0.108973625500316	undirected	FCN2	P3H2
FCN2	C8orf33	0.0743261186274862	undirected	FCN2	C8orf33
FCN2	MAN1C1	0.0866539201626367	undirected	FCN2	MAN1C1
FCN2	ITLN1	0.113467040569314	undirected	FCN2	ITLN1
FCN2	CCT3	0.0888997379667161	undirected	FCN2	CCT3
FCN2	ADAR	0.0928997276517387	undirected	FCN2	ADAR
FCN2	FAM149A	0.0711805758842748	undirected	FCN2	FAM149A
FCN2	TGIF1	0.1041551993993	undirected	FCN2	TGIF1
FCN2	KLHL12	0.0828458757739047	undirected	FCN2	KLHL12
FCN2	GLMP	0.0783988723125929	undirected	FCN2	GLMP
FCN2	LRCOL1	0.0812303590789561	undirected	FCN2	LRCOL1
FCN2	GBA	0.0743864103731436	undirected	FCN2	GBA
FCN2	SAMD5	0.072169151928164	undirected	FCN2	SAMD5
FCN2	NEU1	0.0690406655871009	undirected	FCN2	NEU1
FCN2	MRPS21	0.0833737707026692	undirected	FCN2	MRPS21
FCN2	NAXE	0.0747736350353074	undirected	FCN2	NAXE
FCN2	PSMD4	0.082638961590723	undirected	FCN2	PSMD4
FCN2	FABP1	0.0719828037822568	undirected	FCN2	FABP1
FCN2	HSP90AB1	0.072088731386569	undirected	FCN2	HSP90AB1
FCN2	CYGB	0.0848283183140281	undirected	FCN2	CYGB
FCN2	RSPO3	0.12784866080143	undirected	FCN2	RSPO3
FCN2	CD4	0.0935261176526328	undirected	FCN2	CD4
FCN2	IRAK1	0.0760242465081184	undirected	FCN2	IRAK1
FCN2	TUFT1	0.0693624205445544	undirected	FCN2	TUFT1
CLEC4G	CDHR2	0.131119092021377	undirected	CLEC4G	CDHR2
CLEC4G	STOM	0.0786263315628923	undirected	CLEC4G	STOM
CLEC4G	C8orf4	0.127896288100509	undirected	CLEC4G	C8orf4
CLEC4G	ECM1	0.147180073494919	undirected	CLEC4G	ECM1
CLEC4G	PCOLCE	0.0785702055213955	undirected	CLEC4G	PCOLCE
CLEC4G	PROZ	0.094108816405253	undirected	CLEC4G	PROZ
CLEC4G	C1QTNF1	0.139324719448447	undirected	CLEC4G	C1QTNF1
CLEC4G	IGFBP3	0.126654637029796	undirected	CLEC4G	IGFBP3
CLEC4G	ASPG	0.0953514604006858	undirected	CLEC4G	ASPG
CLEC4G	VIPR1	0.124190837706642	undirected	CLEC4G	VIPR1
CLEC4G	STEAP3	0.117826367135045	undirected	CLEC4G	STEAP3
CLEC4G	PTH1R	0.132262856802044	undirected	CLEC4G	PTH1R
CLEC4G	CRHBP	0.160791282633231	undirected	CLEC4G	CRHBP
CLEC4G	DBH	0.130942238433981	undirected	CLEC4G	DBH
CLEC4G	CYP4V2	0.0939166067443923	undirected	CLEC4G	CYP4V2
CLEC4G	SLC7A2	0.0787858562887818	undirected	CLEC4G	SLC7A2
CLEC4G	ATOH8	0.123633403018446	undirected	CLEC4G	ATOH8
CLEC4G	SPIRE1	0.0811439725973994	undirected	CLEC4G	SPIRE1
CLEC4G	OXT	0.083213768395671	undirected	CLEC4G	OXT
CLEC4G	ZGPAT	0.0942940503937717	undirected	CLEC4G	ZGPAT
CLEC4G	PYROXD2	0.119107917820959	undirected	CLEC4G	PYROXD2
CLEC4G	PRSS8	0.121350428276759	undirected	CLEC4G	PRSS8
CLEC4G	LYVE1	0.144968039235213	undirected	CLEC4G	LYVE1
CLEC4G	HRCT1	0.0966945583684447	undirected	CLEC4G	HRCT1
CLEC4G	TRIM15	0.0756322786260212	undirected	CLEC4G	TRIM15
CLEC4G	ANXA2	0.0736179237767215	undirected	CLEC4G	ANXA2
CLEC4G	CAP2	0.100842401196771	undirected	CLEC4G	CAP2
CLEC4G	REEP6	0.0708280519960404	undirected	CLEC4G	REEP6
CLEC4G	ASS1	0.0943728328474821	undirected	CLEC4G	ASS1
CLEC4G	KDM8	0.121864215192833	undirected	CLEC4G	KDM8
CLEC4G	CHST7	0.0915709631612214	undirected	CLEC4G	CHST7
CLEC4G	MARCO	0.169191184954649	undirected	CLEC4G	MARCO
CLEC4G	GNAO1	0.11593494730695	undirected	CLEC4G	GNAO1
CLEC4G	MYOM2	0.12195190881786	undirected	CLEC4G	MYOM2
CLEC4G	CYP39A1	0.129899091670551	undirected	CLEC4G	CYP39A1
CLEC4G	RNF125	0.119561892037717	undirected	CLEC4G	RNF125
CLEC4G	SLC19A3	0.115798340170557	undirected	CLEC4G	SLC19A3
CLEC4G	NOCT	0.106580018985881	undirected	CLEC4G	NOCT
CLEC4G	DTX1	0.107176260549719	undirected	CLEC4G	DTX1
CLEC4G	MFSD2A	0.0857400956667956	undirected	CLEC4G	MFSD2A
CLEC4G	SERPINF2	0.0849258403541596	undirected	CLEC4G	SERPINF2
CLEC4G	CDA	0.101851301962138	undirected	CLEC4G	CDA
CLEC4G	COMT	0.119945088845961	undirected	CLEC4G	COMT
CLEC4G	SULT1A1	0.0983253128601956	undirected	CLEC4G	SULT1A1
CLEC4G	TMEM27	0.128186336920594	undirected	CLEC4G	TMEM27
CLEC4G	PAMR1	0.148998847439997	undirected	CLEC4G	PAMR1
CLEC4G	SLC38A2	0.110032647999584	undirected	CLEC4G	SLC38A2
CLEC4G	SULF2	0.113524142562438	undirected	CLEC4G	SULF2
CLEC4G	ASGR2	0.0844923918910698	undirected	CLEC4G	ASGR2
CLEC4G	CAMK2B	0.0911105619585671	undirected	CLEC4G	CAMK2B
CLEC4G	STAB2	0.151386073852934	undirected	CLEC4G	STAB2
CLEC4G	GAS6	0.104076538746403	undirected	CLEC4G	GAS6
CLEC4G	SPRY2	0.111927368213639	undirected	CLEC4G	SPRY2
CLEC4G	ACSL1	0.0872254744104361	undirected	CLEC4G	ACSL1
CLEC4G	PLAC8	0.123457006498468	undirected	CLEC4G	PLAC8
CLEC4G	PDZK1	0.0839496729978312	undirected	CLEC4G	PDZK1
CLEC4G	F7	0.0704472090497175	undirected	CLEC4G	F7
CLEC4G	KCNN2	0.13848447641913	undirected	CLEC4G	KCNN2
CLEC4G	SSR2	0.106740461890064	undirected	CLEC4G	SSR2
CLEC4G	ERRFI1	0.0784565842325378	undirected	CLEC4G	ERRFI1
CLEC4G	IGFBP4	0.0944239389526229	undirected	CLEC4G	IGFBP4
CLEC4G	TRIB1	0.105839652301641	undirected	CLEC4G	TRIB1
CLEC4G	AKR1C3	0.122056973410218	undirected	CLEC4G	AKR1C3
CLEC4G	ID2	0.0760818334559361	undirected	CLEC4G	ID2
CLEC4G	CISH	0.102802576978763	undirected	CLEC4G	CISH
CLEC4G	MAP2K3	0.0941001848244354	undirected	CLEC4G	MAP2K3
CLEC4G	GPR162	0.0814872294248195	undirected	CLEC4G	GPR162
CLEC4G	ADCYAP1R1	0.0929381317994218	undirected	CLEC4G	ADCYAP1R1
CLEC4G	ARHGAP10	0.124392320352984	undirected	CLEC4G	ARHGAP10
CLEC4G	CNDP1	0.121976356144432	undirected	CLEC4G	CNDP1
CLEC4G	OIT3	0.171630634256995	undirected	CLEC4G	OIT3
CLEC4G	GPAA1	0.104531817145549	undirected	CLEC4G	GPAA1
CLEC4G	C1RL	0.106664343315552	undirected	CLEC4G	C1RL
CLEC4G	MASP1	0.117841947019523	undirected	CLEC4G	MASP1
CLEC4G	STAB1	0.121022715611018	undirected	CLEC4G	STAB1
CLEC4G	CD1D	0.106716087222447	undirected	CLEC4G	CD1D
CLEC4G	GSTA4	0.0819873030018683	undirected	CLEC4G	GSTA4
CLEC4G	SLC39A14	0.0843040018340423	undirected	CLEC4G	SLC39A14
CLEC4G	PLVAP	0.115775520564358	undirected	CLEC4G	PLVAP
CLEC4G	PPP1R16A	0.0866818267873847	undirected	CLEC4G	PPP1R16A
CLEC4G	ANGPTL6	0.129680240326649	undirected	CLEC4G	ANGPTL6
CLEC4G	AVPI1	0.0993826517208851	undirected	CLEC4G	AVPI1
CLEC4G	SLC50A1	0.101707999784078	undirected	CLEC4G	SLC50A1
CLEC4G	EFNA1	0.0790415741020196	undirected	CLEC4G	EFNA1
CLEC4G	C2CD4B	0.105448173270948	undirected	CLEC4G	C2CD4B
CLEC4G	FBXL18	0.0949532266827472	undirected	CLEC4G	FBXL18
CLEC4G	MPC1	0.0936101860333529	undirected	CLEC4G	MPC1
CLEC4G	LAGE3	0.103737979823594	undirected	CLEC4G	LAGE3
CLEC4G	RFX5	0.0945979432719393	undirected	CLEC4G	RFX5
CLEC4G	ILF2	0.119004852504182	undirected	CLEC4G	ILF2
CLEC4G	ADRA1A	0.105896036827197	undirected	CLEC4G	ADRA1A
CLEC4G	FAM189B	0.12926775498365	undirected	CLEC4G	FAM189B
CLEC4G	TMIGD3	0.126933170509095	undirected	CLEC4G	TMIGD3
CLEC4G	COLEC10	0.144363076157435	undirected	CLEC4G	COLEC10
CLEC4G	SCNN1A	0.0805366449153083	undirected	CLEC4G	SCNN1A
CLEC4G	FEZ1	0.129915322088129	undirected	CLEC4G	FEZ1
CLEC4G	SPTBN5	0.0890992302605709	undirected	CLEC4G	SPTBN5
CLEC4G	CBX3	0.105857776599589	undirected	CLEC4G	CBX3
CLEC4G	CCDC25	0.0901290746337079	undirected	CLEC4G	CCDC25
CLEC4G	LILRA5	0.121056539742457	undirected	CLEC4G	LILRA5
CLEC4G	LILRB5	0.132456516613354	undirected	CLEC4G	LILRB5
CLEC4G	P3H2	0.137722548797892	undirected	CLEC4G	P3H2
CLEC4G	C8orf33	0.0971492732953318	undirected	CLEC4G	C8orf33
CLEC4G	MAN1C1	0.120924001855851	undirected	CLEC4G	MAN1C1
CLEC4G	ITLN1	0.161164669887729	undirected	CLEC4G	ITLN1
CLEC4G	CCT3	0.111340035545248	undirected	CLEC4G	CCT3
CLEC4G	ATP1B1	0.0810935914684341	undirected	CLEC4G	ATP1B1
CLEC4G	ADAR	0.131906477510597	undirected	CLEC4G	ADAR
CLEC4G	FAM149A	0.0968120068275357	undirected	CLEC4G	FAM149A
CLEC4G	TGIF1	0.11242468032899	undirected	CLEC4G	TGIF1
CLEC4G	GOT2	0.0884895126861226	undirected	CLEC4G	GOT2
CLEC4G	RAB11FIP4	0.0895459568996841	undirected	CLEC4G	RAB11FIP4
CLEC4G	KLHL12	0.118117837175497	undirected	CLEC4G	KLHL12
CLEC4G	GLMP	0.106637885767869	undirected	CLEC4G	GLMP
CLEC4G	LRCOL1	0.114422568177063	undirected	CLEC4G	LRCOL1
CLEC4G	CLUH	0.069898525324189	undirected	CLEC4G	CLUH
CLEC4G	GBA	0.10316286361482	undirected	CLEC4G	GBA
CLEC4G	SAMD5	0.104431538535721	undirected	CLEC4G	SAMD5
CLEC4G	TP53BP2	0.098165053579272	undirected	CLEC4G	TP53BP2
CLEC4G	HPS5	0.0849203666925979	undirected	CLEC4G	HPS5
CLEC4G	NSUN6	0.0904461421925084	undirected	CLEC4G	NSUN6
CLEC4G	DGAT2	0.0744822091074915	undirected	CLEC4G	DGAT2
CLEC4G	NEU1	0.0922959720274025	undirected	CLEC4G	NEU1
CLEC4G	MRPS21	0.120678382754734	undirected	CLEC4G	MRPS21
CLEC4G	NAXE	0.107231382895503	undirected	CLEC4G	NAXE
CLEC4G	PSMD4	0.117338243440831	undirected	CLEC4G	PSMD4
CLEC4G	FABP1	0.101843618918004	undirected	CLEC4G	FABP1
CLEC4G	HSP90AB1	0.0924916498916945	undirected	CLEC4G	HSP90AB1
CLEC4G	ACADVL	0.0888538582401987	undirected	CLEC4G	ACADVL
CLEC4G	CYGB	0.117130334856863	undirected	CLEC4G	CYGB
CLEC4G	RSPO3	0.143748884872667	undirected	CLEC4G	RSPO3
CLEC4G	HIST2H4A	0.0752497656372144	undirected	CLEC4G	HIST2H4A
CLEC4G	CD4	0.138908401800796	undirected	CLEC4G	CD4
CLEC4G	IRAK1	0.10302553617839	undirected	CLEC4G	IRAK1
CLEC4G	TUFT1	0.0915166763627207	undirected	CLEC4G	TUFT1
CDHR2	ECM1	0.121046649271151	undirected	CDHR2	ECM1
CDHR2	C1QTNF1	0.0697973697614088	undirected	CDHR2	C1QTNF1
CDHR2	PTH1R	0.0835083023165028	undirected	CDHR2	PTH1R
CDHR2	CRHBP	0.104864826506323	undirected	CDHR2	CRHBP
CDHR2	DBH	0.0874978876468458	undirected	CDHR2	DBH
CDHR2	ATOH8	0.0786068666889886	undirected	CDHR2	ATOH8
CDHR2	KDM8	0.0918432050705436	undirected	CDHR2	KDM8
CDHR2	MARCO	0.073717034970705	undirected	CDHR2	MARCO
CDHR2	RNF125	0.0701731910959679	undirected	CDHR2	RNF125
CDHR2	PAMR1	0.0987938098904391	undirected	CDHR2	PAMR1
CDHR2	STAB2	0.0870436649683691	undirected	CDHR2	STAB2
CDHR2	SSR2	0.089083706060658	undirected	CDHR2	SSR2
CDHR2	OIT3	0.0894496523344223	undirected	CDHR2	OIT3
CDHR2	ANGPTL6	0.0702568692411616	undirected	CDHR2	ANGPTL6
CDHR2	ILF2	0.11441393322712	undirected	CDHR2	ILF2
CDHR2	ADRA1A	0.0799661594425345	undirected	CDHR2	ADRA1A
CDHR2	FAM189B	0.0732804524427667	undirected	CDHR2	FAM189B
CDHR2	COLEC10	0.0844487360055217	undirected	CDHR2	COLEC10
CDHR2	CBX3	0.0793325837267557	undirected	CDHR2	CBX3
CDHR2	P3H2	0.100228380160958	undirected	CDHR2	P3H2
CDHR2	CCT3	0.0796316411938992	undirected	CDHR2	CCT3
CDHR2	TGIF1	0.107004939802053	undirected	CDHR2	TGIF1
CDHR2	KLHL12	0.0751400128824354	undirected	CDHR2	KLHL12
CDHR2	RSPO3	0.117741519817273	undirected	CDHR2	RSPO3
STOM	ECM1	0.0809024697402244	undirected	STOM	ECM1
STOM	P3H2	0.0796759181445869	undirected	STOM	P3H2
STOM	RSPO3	0.0741326672887389	undirected	STOM	RSPO3
PPARGC1A	TGIF1	0.07349418169814	undirected	PPARGC1A	TGIF1
C8orf4	ECM1	0.118326737061821	undirected	C8orf4	ECM1
C8orf4	C1QTNF1	0.0868423311957267	undirected	C8orf4	C1QTNF1
C8orf4	PTH1R	0.0845580693283412	undirected	C8orf4	PTH1R
C8orf4	CRHBP	0.110562367321148	undirected	C8orf4	CRHBP
C8orf4	DBH	0.0886620812961479	undirected	C8orf4	DBH
C8orf4	ATOH8	0.0809530548434466	undirected	C8orf4	ATOH8
C8orf4	KDM8	0.0843994415495554	undirected	C8orf4	KDM8
C8orf4	MARCO	0.0787352127645806	undirected	C8orf4	MARCO
C8orf4	RNF125	0.0692670019610084	undirected	C8orf4	RNF125
C8orf4	PAMR1	0.103981369276652	undirected	C8orf4	PAMR1
C8orf4	STAB2	0.0889927347708931	undirected	C8orf4	STAB2
C8orf4	OIT3	0.0907805406797452	undirected	C8orf4	OIT3
C8orf4	ANGPTL6	0.0817735103621348	undirected	C8orf4	ANGPTL6
C8orf4	ILF2	0.0944535509211325	undirected	C8orf4	ILF2
C8orf4	ADRA1A	0.0770829547610497	undirected	C8orf4	ADRA1A
C8orf4	FAM189B	0.0834131722462617	undirected	C8orf4	FAM189B
C8orf4	COLEC10	0.0844369433203383	undirected	C8orf4	COLEC10
C8orf4	P3H2	0.104895312854735	undirected	C8orf4	P3H2
C8orf4	CCT3	0.0815575563114691	undirected	C8orf4	CCT3
C8orf4	TGIF1	0.0819834364146308	undirected	C8orf4	TGIF1
C8orf4	KLHL12	0.0733671926141202	undirected	C8orf4	KLHL12
C8orf4	PSMD4	0.0735052857743735	undirected	C8orf4	PSMD4
C8orf4	RSPO3	0.11375393010111	undirected	C8orf4	RSPO3
ECM1	PCOLCE	0.0759706334768997	undirected	ECM1	PCOLCE
ECM1	PROZ	0.0867270541388246	undirected	ECM1	PROZ
ECM1	C1QTNF1	0.138291703022092	undirected	ECM1	C1QTNF1
ECM1	IGFBP3	0.131671538541759	undirected	ECM1	IGFBP3
ECM1	ASPG	0.0880237057600971	undirected	ECM1	ASPG
ECM1	VIPR1	0.108782794769586	undirected	ECM1	VIPR1
ECM1	STEAP3	0.106252745113451	undirected	ECM1	STEAP3
ECM1	PTH1R	0.129060322764422	undirected	ECM1	PTH1R
